precursor,n_mofs_sharing_precursor,co2_uptake_range,ch4_uptake_range
[Co][O]([Co])[Co].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],6,0.27459259199999986,0.5611021488999999
[Co][O]([Co][O]([Co])[Co])[Co].[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-],2,0.15495929799999997,0.5989686423999991
[Co][O]([Zn])[Co].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.160460347,0.11041772460000043
[Co][O]([Zn])[Zn].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],3,3.1781495360000003,1.0454041967000007
[Co][O]1[Co][O]([Co]1)[Co].[O-]C(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)C(=O)[O-])C(=O)[O-],4,0.17821762200000002,0.013539298700000035
[Cr].[Mn].[O-]C(=O)C(=O)[O-],13,1.382292627,7.985949435099999
[Cr].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O],2,0.001283364000000009,0.0032472293999994406
[Cr].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH],3,0.04461915900000002,1.7480361505000008
[Cr].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O],3,0.05831232999999991,1.6464214901999998
[Cr][O]([Cr])[Cr].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-],2,1.7978240120000002,7.7052750558000005
[Cr][O]([Cr])[Cr].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C1=[C][C]=C([C]=[C]1)C(=O)[O-],2,1.153737836,6.958853635400001
[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)C(=O)[O-],2,0.028172810999999964,0.24830019620000066
[Cu].[Cu]1[Cu][Cu][Cu][Cu][Cu][Cu][Cu]1.[I].[O-]C(=O)c1cnccn1,2,0.014211506999999957,0.10058631979999999
[Cu].[Cu][Cu].[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-],2,0.488553296,5.7337804200999996
[Cu].[Cu][Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2,0.1616508670000001,0.22143012570000042
[Cu].[Cu][Cu].[O-]C(=O)c1cccc(c1)n1c(C)nnc1c1ccc(s1)c1nnc(n1c1cccc(c1)C(=O)[O-])C,2,0.026918008999999965,0.0772044729000001
[Cu].[Cu][Cu].[O]P(=O)(c1ccncc1)[O],2,0.045964691,0.18316308979999996
[Cu].[Cu][Cu].[S]C#N,2,0.011842984,0.0019703738000003135
[Cu].[Er].[O-]C(=O)CNCC(=O)[O-],2,0.011478087000000026,0.00368484719999973
[Cu].[Eu].[O-]C(=O)CNCC(=O)[O-],2,0.002697357999999983,0.016041044100000068
[Cu].[Gd].[O-]C(=O)CNCC(=O)[O-],2,0.008187111999999996,0.0005505386999997697
[Cu].[Gd].[O-]C(=O)COCC(=O)[O-],2,0.005101406000000003,0.1766481984999997
[Cu].[Ho].[O-]C(=O)CNCC(=O)[O-],2,0.029798476000000018,0.014079944900000196
[Cu].[La].[O-]C(=O)CNCC(=O)[O-],8,0.043832360000000015,0.02191949979999963
[Cu].[La].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2,0.2992928490000004,0.7744416580999993
[Cu].[N]([CH]c1ccncc1)[N][CH]c1ccncc1,2,0.012697579000000125,0.036984389800000184
[Cu].[N]1C=NN=C1,3,1.305890408,6.760703140799999
[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1,2,0.13325667399999996,0.08614146700000092
[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1,8,0.23244811499999996,1.0954776641999997
[Cu].[Nd].[O-]C(=O)CNCC(=O)[O-],3,0.025108224999999984,0.020049268599999337
[Cu].[Nd].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2,0.39376072399999984,0.5692265127999998
[Cu].[O-]C(=O)C(=O)[O-],18,0.005536567999999992,0.43228772029999973
[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,5,2.1945757610000003,9.271440355900001
[Cu].[O-]C(=O)C1=CC=C([C]=C1)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1)c1ccc(cc1N(=O)=O)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)c1ccc(cc1N(=O)=O)C(=O)[O-].[OH],3,0.012592641000000016,0.010180290000000092
[Cu].[O-]C(=O)C1C(C(=O)[O-])C(C(=O)[O-])C(C(C1C(=O)[O-])C(=O)O)C(=O)[O-],2,0.07951271000000004,0.004568837500000034
[Cu].[O-]C(=O)C1C(C(=O)[O-])C(C1C(=O)[O-])C(=O)[O-],2,0.48517761600000003,0.2593162390999999
[Cu].[O-]C(=O)C=CC=CC(=O)[O-],5,0.28034689700000004,0.4456838163999999
[Cu].[O-]C(=O)CC(=O)[O-],2,0.2617506630000004,0.039177676800000505
[Cu].[O-]C(=O)CN1[CH]N=C[N]1.[O-]C(=O)Cn1cncn1,2,0.04399810500000001,0.1956556422000002
[Cu].[O-]C(=O)CN=Cc1ccccc1[O],2,0.00970247599999996,0.012075442400000025
[Cu].[O-]C(=O)CNCC(=O)[O-].[Sm],3,0.045708935000000006,0.030229891299999867
[Cu].[O-]C(=O)CNCC(=O)[O-].[Tb],2,0.017477332999999984,0.026707202399999908
[Cu].[O-]C(=O)[O-],7,1.591747672,3.8404222421000003
[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[Sm],2,0.40893727,0.5851377451000004
[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[U],2,0.05984226299999973,0.015116336100000183
[Cu].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],6,0.22543101399999999,0.1615622445999998
[Cu].[O-]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O-],2,0.647634259,15.6480081914
[Cu].[O-]C(=O)c1cc(cc(c1)n1cncc1)n1cncc1,2,0.0003618290000000357,0.20838108320000082
[Cu].[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1.[O-]C(=O)c1nc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2,0.003310510999999988,1.6515244787999999
[Cu].[O-]C(=O)c1ccc(cc1)N1[N]C=N[CH]1.[O-]C(=O)c1ccc(cc1)n1ncnc1,3,0.06820475199999998,0.07350616299999979
[Cu].[O-]C(=O)c1ccc(cn1)C(=O)[O-].n1ccc(cc1)CCc1ccncc1,2,0.3799906820000001,2.2108748547999997
[Cu].[O-]C(=O)c1cccnc1,2,0.0090842069999999,0.07690493029999956
[Cu].[O-]C(=O)c1ccncc1,11,2.068427625,4.5081097564
[Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-],2,0.04663642899999987,1.3345986584000005
[Cu].[O-]C(=O)c1cnccc1C(=O)[O-],2,2.5029034479999996,0.11017497060000014
[Cu].[O-]C(=O)c1cnccn1,2,0.015380930999999931,0.02607986050000033
[Cu].[O-]C(=O)c1cncnc1,2,0.13538292100000004,0.7360690615000003
[Cu].[O-]C(=O)c1csc(n1)c1ccncc1,2,0.011239219000000022,0.0010109583999997618
[Cu].[O-]C=O,13,5.173125034,3.0551671709000003
[Cu].[O].[O][Si]([O])([O])[O].[W].c1ncn(c1)c1ccc(cc1)n1cncc1,2,0.02575575300000002,0.0073245397999999184
[Cu].[O]N(C(C)(C)C)c1cccc(c1)c1cncnc1,2,0.8103689190000001,0.5632974858000002
[Cu].c1ncn(c1)c1ccc(cc1)n1cncc1,2,2.749705413,3.294370997999999
[Cu].n1ccc(cc1)C#Cc1ccncc1,2,1.8456276,3.734208959399999
[Cu].n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1,2,0.30728283700000003,6.6979893689
[Cu].n1ccc(cc1)C1=NN=N[N]1,2,0.42060979099999996,0.34645560500000006
[Cu].n1ccc(cc1)C=Cc1ccncc1,4,0.5347703579999998,3.2686006835
[Cu].n1ccc(cc1)CCc1ccncc1,3,3.830018923,8.008479231599999
[Cu].n1ccc(cc1)[N][N]c1ccncc1,2,0.10431463299999999,0.10014016700000017
[Cu].n1ccc(cc1)c1cc(cc(c1)c1ccncc1)c1ccncc1,3,0.04383310499999998,0.1685503720000021
[Cu].n1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1,3,0.04026639799999998,0.9395369067999999
[Cu].n1ccc(cc1)c1ccncc1,21,2.099302533,20.7290835658
[Cu].n1ccc(cc1)c1nnc(o1)c1ccncc1,2,1.0672543019999998,4.592497468099999
[Cu].n1ccncc1,20,2.699542404,12.6144437817
[Cu].n1ncc([nH]1)c1ccc(cc1)c1cnn[nH]1,3,2.3358925650000004,6.583980603900001
[Cu].n1ncn(c1)[N][N]n1cnnc1,5,0.37332511999999995,7.5644267377
[Cu].n1ncn(c1)n1cnnc1,3,1.678309698,3.724177838300001
[Cu]12[S]3[Mo]4562[S]1[Cu]5[S]6[Cu]34.n1ccc(cc1)c1ccncc1,2,0.24737973899999988,0.461842174700001
[Cu]O[Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.29320188500000005,4.119812594000001
[Cu][Cu].[Cu][OH]([Cu])[Cu].[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-],2,0.01351520000000006,0.7151647466999993
[Cu][Cu].[N]([CH]c1ccncc1)[N][CH]c1ccncc1.[O-]C(=O)CCCC(=O)[O-],3,0.010329646999999997,0.07619276509999962
[Cu][Cu].[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-],2,0.16634898399999987,0.18598553669999962
[Cu][Cu].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-],37,1.732568025,18.0224744064
[Cu][Cu].[O-]C(=O)C1=[C]C(=[C]C(=[C]1)C(=O)[O-])C(=O)[O-],4,0.06561817000000003,0.13309414799999963
[Cu][Cu].[O-]C(=O)C1=[C][C]=[C]C(=[C]1)C(=O)[O-],2,0.033518643999999986,6.850929453599999
[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,2,0.05775822799999997,0.0734661312
[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)CCc1ccncc1,4,0.5034311949999999,1.3974620164
[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)c1ccncc1,2,0.031581788,0.004699701299999859
[Cu][Cu].[O-]C(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.06337268400000001,0.3597538936999989
[Cu][Cu].[O-]C(=O)c1cc(C#Cc2cc(C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.03634316500000001,0.07168510700000041
[Cu][Cu].[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.012386655999999996,0.1809376964000009
[Cu][Cu].[O-]C(=O)c1cc(C#Cc2ccc(cc2)C#Cc2cc(C#Cc3ccc(cc3)C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#Cc2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.029890044000000004,0.3132689506999995
[Cu][Cu].[O-]C(=O)c1cc(C#Cc2ccc(cc2)c2cc(cc(c2)c2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])c2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.07773109700000003,1.0191828266999998
[Cu][Cu].[O-]C(=O)c1cc(C#Cc2cncc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.012469013000000029,0.011534377800000328
[Cu][Cu].[O-]C(=O)c1cc(Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.217969855,0.9122503140000013
[Cu][Cu].[O-]C(=O)c1cc(NC2=NC(=[N]=C([N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.023390456000000004,0.2576095668999976
[Cu][Cu].[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],3,0.04629860100000005,0.23215888100000015
[Cu][Cu].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.015395302999999971,0.0639437823999991
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],35,0.30457896900000003,0.6164942017000001
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-],2,1.2302956580000002,4.683159815300002
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.15638795800000005,0.07828689429999969
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C=CN([CH]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.10216067100000004,0.34858346759999925
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2,0.08372569600000002,0.1151133705999996
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2,0.007703744999999984,0.17580294540000097
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1nnc(c1)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.03239286600000002,0.07881973539999976
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)N1Cc2c(C1=O)cccc2)C(=O)[O-],2,0.20811480999999998,0.0026845406999997934
[Cu][Cu].[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-],5,0.12334334900000002,12.1186395951
[Cu][Cu].[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,2,0.18874757399999997,9.730696286700002
[Cu][Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,3,0.05272267099999994,1.1211954239999997
[Cu][Cu].[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2,0.165194663,7.118946067899998
[Cu][Cu].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2,0.004013704000000007,0.13661522569999818
[Cu][Cu].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2,0.015305234000000001,0.4584349909000025
[Cu][Cu].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1cccc(c1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],3,0.034210138,3.7518602224999995
[Cu][Cu].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],2,2.7193446359999998,8.460381111200002
[Cu][Cu].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-],3,0.26746882399999994,0.17513182860000143
[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2,0.670680327,8.8661420004
[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],16,0.737659129,11.837203876699999
[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,2,0.014451363999999994,1.3009894152999983
[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-],2,0.0046610960000000035,2.767342793400001
[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-],2,0.14530277400000002,4.2167776212
[Cu][Cu].[O-]C(=O)c1ccc(cc1)n1nnc(c1)c1ccc(cc1)C(c1ccc(cc1)c1nnn(c1)c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)c1nnn(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1nnn(c1)c1ccc(cc1)C(=O)[O-],2,0.27773792899999994,10.544735315200002
[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-],3,0.27205201700000003,8.416088567200001
[Cu][Cu].[S]C#N,2,0.21710216299999996,0.08593441640000021
[Cu][OH]([Cu])[Cu].[O-]C(=O)CCC(=O)[O-],2,0.057837505999999816,0.3496563609000001
[Cu][OH]([Cu])[Cu].n1ccc(cc1)c1ccncc1,2,0.3518046429999999,3.1291129192000007
[Cu][OH]1[Cu][OH]([Cu]1)[Cu].[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].c1cc(cc(c1)Cn1cnnc1)Cn1cnnc1,2,0.056046298999999966,0.513201253900001
[Cu][OH]1[Cu][OH]([Cu]1)[Cu].[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-],2,0.24916955600000013,5.0277355741
[Cu][O]([Cu])[Cu].c1ccc(cn1)n1cnnc1,2,0.05157982,0.08731570880000028
[Cu][O]1[Cu][O]([Cu]1)[Cu].[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-],24,1.269506056,5.1220190164
[Dy].[O-]C(=O)C(=O)[O-],3,0.01085209499999995,0.007557012799999541
[Dy].[O-]C(=O)C1=C([N]C=N1)C(=O)[O-].[O-]C(=O)C1=NC=N[C]1C(=O)[O-],2,0.02153000999999999,0.007372522499999867
[Dy].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],3,2.719099512,2.3945212087999987
[Dy].[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-],2,0.027236181000000137,0.02320352010000004
[Dy].[O-]C(=O)c1ccc(cc1)C(=O)[O-],3,1.9081447009999994,3.6508236139
[Dy].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-],2,0.20323059100000007,0.9314837844000001
[Dy].[O-]C(=O)c1ccc(o1)C(=O)[O-],3,0.741504709,0.26870822489999924
[Dy].[O-]C(=O)c1ccc(s1)C(=O)[O-],2,1.456601157,0.02620451629999998
[Dy].[O-]C(=O)c1cccc(n1)C(=O)[O-],2,0.19010733300000004,0.13836227839999982
[Dy].[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-],3,1.1986807930000003,1.573134519
[Dy].[O-]C=O,4,1.7276995880000001,1.1573733007
[Dy].[O-][n+]1ccc(cc1)C(=O)[O-],3,0.346499232,0.21202537580000014
[Er].[O-]C(=O)C(=O)[O-],2,0.244279986,1.8761732134000004
[Er].[O-]C(=O)C1CC(CC(C1)C(=O)[O-])C(=O)[O-],2,0.12000329100000018,4.087136216700001
[Er].[O-]C(=O)C=CC(=O)[O-],2,0.20823866600000018,0.06755641889999975
[Er].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],4,2.0029132399999994,1.1666969363000002
[Er].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],4,2.7822503969999994,2.4144985958000005
[Er].[O-]C(=O)c1ccc(c2c1c(ccc2C(=O)[O-])C(=O)[O-])C(=O)[O-],2,0.007825931000000175,0.13026937220000034
[Er].[O-]C(=O)c1ccc(cc1)C(=O)[O-],8,1.6364202129999998,2.7009864763
[Er].[O-]C=O,11,1.127476207,0.72568754
[Eu].[Eu][Eu].[O-]C(=O)c1ccc(cc1)C(=O)[O-],2,2.661601173,1.5095962739000002
[Eu].[Eu][Eu].[O-]C(=O)c1cccc(c1)C(=O)[O-],2,0.1943267099999999,0.13701138950000002
[Eu].[Eu][Tb].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb],3,0.07557073999999986,0.023698288800000356
[Eu].[O-]C(=O)C(=O)[O-],7,0.7785116819999998,2.0099152083000003
[Eu].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],2,0.3117186839999997,0.31375273299999984
[Eu].[O-]C(=O)C(Oc1cc(cc(c1)C(=O)[O-])OC(C(=O)[O-])C)C.[OH2][Eu],2,0.01625566799999989,0.05790662950000014
[Eu].[O-]C(=O)C1CCN(CC1)CP(=O)([O])[O],2,0.4094684620000004,0.09700907569999995
[Eu].[O-]C(=O)C[NH]1CCN2CC[NH](CC(=O)[O-])Cc3ccc(cc3)C[NH](CCN(CC[NH](Cc3ccc(C1)cc3)CC(=O)[O-])CC[NH](Cc1ccc(C[NH](CC2)CC(=O)[O-])cc1)CC(=O)[O-])CC(=O)[O-],2,0.03363762800000014,0.08844757710000017
[Eu].[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-],6,2.769951651,3.973128832299999
[Eu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.23208826000000027,0.08082452039999932
[Eu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-],2,1.547822804,0.3926275182000012
[Eu].[O-]C(=O)c1ccc(c(c1)N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-])C(=O)O,3,0.6070224399999997,0.42602848820000006
[Eu].[O-]C(=O)c1ccc(cc1)C(=O)[O-],7,4.6774663510000005,5.0747741949
[Eu].[O-]C(=O)c1ccc(cc1)C=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],4,2.309981973,3.6142824990999998
[Eu].[O-]C(=O)c1ccc(cc1)[CH][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.8146560779999996,3.9772901648000003
[Eu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],3,0.2766651730000005,0.5368966765000005
[Eu].[O-]C(=O)c1ccc(s1)C(=O)[O-],2,0.23635810000000013,0.18420808489999985
[Eu].[O-]C(=O)c1ccc2-c3c(S(=O)(=O)c2c1)cc(cc3)C(=O)[O-],2,0.03463371100000012,0.2995307534000009
[Eu].[O-]C(=O)c1cccc(c1)C(=O)[O-],2,0.10883284699999995,1.3014933947
[Eu].[O-]C(=O)c1cccc(n1)C(=O)[O-],5,1.0796229870000005,5.0237768767999995
[Eu].[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-],4,1.825334727,6.634157032000001
[Eu].[O-]C=O,2,4.2278314539999995,0.16412992000000015
[Fe].[O-]C(=O)C(=O)[O-],2,0.076350572,4.5198257991999995
[Fe].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)[O].[O]P(=O)([O])O,4,0.232295598,1.4040515404999998
[Fe].[O-]C(=O)C1=CC(=O)C(=CC1=O)C(=O)[O-],3,0.669905789,0.1604220238000007
[Fe].[O-]C(=O)[C]1[CH]C(=O)[C]([CH]C1=O)C(=O)[O-],3,0.5175645360000001,0.18310132560000003
[Fe].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],14,4.833532739000001,4.385521639299999
[Fe].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],2,0.05135937899999998,0.0046529813999995895
[Fe].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH],5,0.328233379,3.5882831383999996
[Fe].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O],5,1.0116725039999999,6.1184438024
[Fe].[O-]C=O,25,0.255514216,2.5533976036999997
[Fe].n1ccc(cc1)C1=NN=C([N]1)c1ccccn1,5,0.824974034,10.7999607817
[Fe].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,2,0.811919268,3.532966491
[Fe].n1ncn(c1)[N][N]n1cnnc1,5,0.5168563860000001,0.5842474874999999
[Fe].n1ncn(c1)n1cnnc1,3,0.37494231499999997,0.004771354799999905
[Fe][Fe].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],3,0.28518612500000007,0.16457342910000072
[Fe][O]([Fe])[Fe].[O-]C(=O)[C][C]C(=O)[O-],2,0.0017996220000000562,0.01678102720000041
[Fe][O]([Fe])[Fe].[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-],3,0.06801978499999972,1.2258754808999996
[Fe][O]([Fe])[Fe].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],3,0.030511516000000016,0.2680152433000007
[Fe][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)C(=O)[O-],3,2.4111960860000003,3.3273790368
[Fe][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],2,0.031365120000000024,0.2451006994
[Ga].[O-]C(=O)C(=O)[O-].[O]P(=O)([O])[O],4,1.467251029,1.7064726067000002
[Ga].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.0029634649999999985,0.10419644549999951
[Ga].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],2,0.34397742100000084,0.13096416740000016
[Ga].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH],3,0.952216414,0.11143201449999918
[Ga].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O],2,0.44790737599999986,1.3295837839999987
